Order_ID,Order_Date,Product_Code,Quantity,Vendor_ID,Country,Requested_Delivery_Date,Lead_Time,Season,Product_Category,Price,Promotion,Weather_Index,Historical_Orders,Delivery_Status
O01436,2011-07-10,P016,9,V079,Germany,2011-11-28,141,Summer,Outdoor Series,213,1,Cold,401,0
O01437,2011-11-18,P014,2,V024,France,2012-03-29,132,Fall,Women's Parka,450,1,Mild,533,0
O01438,2009-10-29,P006,31,V056,France,2010-03-29,151,Fall,Women's Parka,465,0,Snow,607,0
O01439,2011-06-15,P004,44,V081,France,2011-09-15,92,Summer,Women's Parka,334,1,Cold,580,1
O01440,2009-07-07,P005,4,V055,Poland,2009-10-09,94,Summer,Men's Parka,397,1,Snow,983,1
O01441,2010-03-31,P002,7,V012,Germany,2010-08-03,125,Spring,Women's Parka,486,1,Mild,791,0
O01442,2011-07-13,P006,25,V006,UK,2011-11-06,116,Summer,Outdoor Series,366,0,Cold,695,1
O01443,2010-12-17,P004,4,V066,Spain,2011-05-19,153,Winter,Children's Parka,208,0,Mild,359,0
O01444,2009-02-24,P014,6,V044,Germany,2009-07-06,132,Winter,Women's Parka,364,0,Snow,904,0
O01445,2011-04-30,P019,28,V060,Russia,2011-08-14,106,Spring,Children's Parka,449,1,Cold,561,1
O01446,2009-04-20,P016,26,V087,Russia,2009-05-30,40,Spring,Women's Parka,347,0,Cold,875,1
O01447,2011-03-23,P019,12,V029,Poland,2011-06-20,89,Spring,Men's Parka,333,1,Mild,508,1
O01448,2011-10-26,P015,46,V083,Poland,2012-04-02,159,Fall,Children's Parka,314,1,Cold,798,0
O01449,2011-02-05,P006,39,V088,UK,2011-04-03,57,Winter,Men's Parka,203,0,Cold,760,1
O01450,2010-04-28,P020,38,V092,Germany,2010-09-12,137,Spring,Outdoor Series,299,0,Cold,594,0
O01451,2011-03-02,P013,41,V020,Germany,2011-07-19,139,Spring,Women's Parka,356,1,Mild,326,0
O01452,2009-06-17,P012,45,V064,France,2009-09-23,98,Summer,Children's Parka,261,1,Mild,431,1
O01453,2011-02-07,P020,45,V068,France,2011-08-03,177,Winter,Men's Parka,462,1,Cold,905,0
O01454,2010-04-05,P001,29,V081,UK,2010-08-15,132,Spring,Men's Parka,495,1,Cold,428,0
O01455,2009-02-27,P005,40,V083,France,2009-04-05,37,Winter,Women's Parka,238,0,Cold,848,1
O01456,2010-10-15,P016,23,V068,Italy,2010-12-25,71,Fall,Children's Parka,257,0,Snow,714,1
O01457,2009-07-22,P016,20,V011,Germany,2009-12-30,161,Summer,Men's Parka,446,1,Cold,595,0
O01458,2010-11-18,P004,22,V038,Italy,2011-01-29,72,Fall,Women's Parka,447,0,Snow,980,1
O01459,2009-10-27,P014,13,V060,Germany,2010-02-10,106,Fall,Women's Parka,284,1,Cold,952,1
O01460,2009-10-09,P015,46,V056,Germany,2010-03-22,164,Fall,Children's Parka,224,1,Cold,547,0
O01461,2009-03-20,P002,49,V011,Russia,2009-06-08,80,Spring,Children's Parka,301,1,Cold,506,1
O01462,2010-08-11,P003,43,V062,Germany,2011-02-02,175,Summer,Men's Parka,467,1,Cold,329,0
O01463,2011-08-26,P009,35,V039,Germany,2011-10-30,65,Summer,Men's Parka,370,0,Snow,455,1
O01464,2009-10-12,P011,6,V020,Poland,2009-12-14,63,Fall,Children's Parka,497,0,Cold,734,1
O01465,2011-08-19,P001,49,V017,Spain,2011-12-12,115,Summer,Women's Parka,320,1,Mild,949,1
O01466,2011-07-08,P017,49,V088,Germany,2011-08-20,43,Summer,Men's Parka,337,0,Mild,656,1
O01467,2009-01-11,P019,30,V039,Italy,2009-03-05,53,Winter,Men's Parka,219,0,Snow,330,1
O01468,2009-06-12,P019,37,V032,Russia,2009-09-29,109,Summer,Men's Parka,244,0,Mild,888,1
O01469,2009-02-08,P008,9,V067,Spain,2009-04-15,66,Winter,Outdoor Series,386,1,Snow,961,1
O01470,2010-06-09,P011,6,V055,UK,2010-10-05,118,Summer,Men's Parka,307,0,Cold,899,1
O01471,2010-03-18,P017,45,V038,Italy,2010-08-12,147,Spring,Women's Parka,401,1,Cold,693,0
O01472,2009-11-03,P017,30,V073,Germany,2010-03-14,131,Fall,Children's Parka,357,0,Cold,491,0
O01473,2011-12-17,P020,7,V007,Italy,2012-02-27,72,Winter,Women's Parka,245,0,Cold,419,1
O01474,2011-05-17,P004,30,V071,France,2011-10-11,147,Spring,Men's Parka,366,0,Cold,871,0
O01475,2009-08-16,P014,20,V010,Poland,2009-09-15,30,Summer,Children's Parka,350,1,Snow,493,1
O01476,2010-08-14,P008,44,V006,Poland,2010-10-20,67,Summer,Men's Parka,432,0,Cold,725,1
O01477,2010-05-02,P016,42,V066,Germany,2010-07-22,81,Spring,Men's Parka,255,0,Snow,686,1
O01478,2010-09-09,P012,46,V014,Germany,2010-11-22,74,Fall,Men's Parka,367,0,Mild,763,1
O01479,2009-09-07,P013,50,V066,Italy,2009-12-23,107,Fall,Men's Parka,367,0,Cold,770,1
O01480,2009-04-08,P005,30,V055,Poland,2009-07-25,108,Spring,Children's Parka,303,1,Mild,426,1
O01481,2010-05-04,P018,31,V053,Poland,2010-06-23,50,Spring,Men's Parka,254,0,Snow,914,1
O01482,2011-05-10,P020,15,V013,Russia,2011-07-26,77,Spring,Men's Parka,310,0,Mild,686,1
O01483,2011-07-26,P002,15,V060,France,2011-10-24,90,Summer,Outdoor Series,288,0,Cold,725,1
O01484,2009-05-09,P001,10,V085,Russia,2009-07-30,82,Spring,Women's Parka,387,1,Cold,723,1
O01485,2009-08-16,P006,40,V093,France,2010-01-04,141,Summer,Men's Parka,309,1,Snow,745,0
O01486,2011-10-21,P017,17,V073,Russia,2011-12-13,53,Fall,Women's Parka,414,1,Cold,379,1
O01487,2009-02-03,P016,24,V033,France,2009-05-06,92,Winter,Women's Parka,443,1,Cold,301,1
O01488,2011-11-22,P016,26,V046,Germany,2012-01-30,69,Fall,Men's Parka,468,1,Snow,442,1
O01489,2010-05-11,P006,12,V033,Germany,2010-10-30,172,Spring,Men's Parka,249,0,Cold,620,0
O01490,2009-10-22,P003,45,V075,France,2010-02-24,125,Fall,Men's Parka,321,1,Cold,703,0
O01491,2010-08-20,P016,43,V011,Germany,2010-09-20,31,Summer,Women's Parka,418,0,Cold,546,1
O01492,2011-05-30,P011,22,V099,Poland,2011-10-29,152,Spring,Women's Parka,429,0,Cold,584,0
O01493,2009-01-04,P008,21,V065,France,2009-03-15,70,Winter,Women's Parka,362,0,Mild,478,1
O01494,2010-12-24,P011,30,V003,Germany,2011-04-21,118,Winter,Women's Parka,223,1,Cold,332,1
O01495,2010-05-08,P009,32,V015,Russia,2010-07-02,55,Spring,Men's Parka,208,1,Snow,437,1
O01496,2011-05-04,P002,2,V095,Russia,2011-10-01,150,Spring,Women's Parka,336,1,Cold,431,0
O01497,2010-01-19,P017,5,V085,Russia,2010-07-08,170,Winter,Men's Parka,276,0,Mild,436,0
O01498,2009-06-25,P008,31,V060,Russia,2009-11-02,130,Summer,Men's Parka,255,0,Mild,996,0
O01499,2011-12-09,P018,8,V023,Russia,2012-03-02,84,Winter,Men's Parka,345,0,Snow,525,1
O01500,2011-01-09,P013,23,V024,Spain,2011-06-08,150,Winter,Children's Parka,244,0,Cold,575,0
O01501,2009-05-19,P013,31,V051,UK,2009-09-22,126,Spring,Children's Parka,218,1,Mild,928,0
O01502,2011-12-14,P008,30,V006,UK,2012-05-10,148,Winter,Men's Parka,381,1,Mild,902,0
O01503,2011-11-06,P003,11,V011,Italy,2012-02-06,92,Fall,Women's Parka,290,0,Cold,857,1
O01504,2011-11-06,P015,19,V054,Spain,2011-12-30,54,Fall,Men's Parka,433,1,Snow,340,1
O01505,2009-02-11,P015,50,V091,France,2009-06-20,129,Winter,Women's Parka,396,1,Mild,374,0
O01506,2011-03-11,P019,23,V039,Spain,2011-05-12,62,Spring,Women's Parka,470,1,Snow,513,1
O01507,2011-08-21,P015,39,V041,Russia,2011-12-10,111,Summer,Men's Parka,262,1,Snow,748,1
O01508,2009-03-31,P003,37,V076,Spain,2009-06-03,64,Spring,Outdoor Series,468,1,Cold,733,1
O01509,2011-03-04,P016,9,V093,Russia,2011-07-14,132,Spring,Women's Parka,442,0,Mild,867,0
O01510,2011-02-04,P015,33,V059,Germany,2011-05-28,113,Winter,Men's Parka,487,0,Mild,526,1
O01511,2010-06-04,P011,7,V097,Russia,2010-09-14,102,Summer,Men's Parka,230,1,Mild,731,1
O01512,2009-02-03,P004,26,V086,Russia,2009-06-21,138,Winter,Women's Parka,267,0,Cold,799,0
O01513,2011-01-02,P016,46,V058,Spain,2011-05-12,130,Winter,Outdoor Series,444,0,Snow,666,0
O01514,2009-05-19,P001,7,V080,Germany,2009-11-01,166,Spring,Women's Parka,203,0,Cold,932,0
O01515,2010-12-08,P004,21,V034,Germany,2011-01-25,48,Winter,Women's Parka,339,1,Cold,316,1
O01516,2010-05-09,P013,36,V044,Germany,2010-09-04,118,Spring,Men's Parka,384,1,Snow,396,1
O01517,2009-08-01,P014,42,V024,France,2010-01-03,155,Summer,Children's Parka,266,1,Mild,785,0
O01518,2010-11-12,P002,5,V028,Russia,2011-05-11,180,Fall,Children's Parka,320,0,Cold,763,0
O01519,2009-10-01,P018,20,V024,Germany,2009-11-06,36,Fall,Outdoor Series,463,0,Snow,929,1
O01520,2009-04-01,P018,35,V011,France,2009-06-26,86,Spring,Women's Parka,469,1,Cold,373,1
O01521,2010-12-23,P001,30,V096,Poland,2011-03-08,75,Winter,Children's Parka,485,0,Mild,635,1
O01522,2010-11-25,P003,26,V078,UK,2011-02-23,90,Fall,Men's Parka,378,0,Mild,453,1
O01523,2009-12-25,P020,38,V034,UK,2010-04-28,124,Winter,Outdoor Series,405,0,Snow,950,0
O01524,2011-08-10,P020,27,V087,Russia,2011-12-10,122,Summer,Men's Parka,283,0,Cold,611,0
O01525,2011-09-08,P010,16,V014,Poland,2012-01-03,117,Fall,Men's Parka,270,0,Cold,582,1
O01526,2010-01-09,P017,40,V056,Russia,2010-06-16,158,Winter,Children's Parka,369,0,Snow,713,0
O01527,2009-10-04,P018,16,V069,France,2009-11-03,30,Fall,Children's Parka,485,0,Cold,423,1
O01528,2009-05-10,P007,36,V003,Russia,2009-09-18,131,Spring,Men's Parka,419,0,Cold,580,0
O01529,2011-07-27,P015,11,V001,Russia,2011-09-14,49,Summer,Women's Parka,413,1,Cold,600,1
O01530,2009-03-17,P011,31,V051,Spain,2009-06-13,88,Spring,Men's Parka,229,0,Mild,327,1
O01531,2010-08-24,P012,25,V015,Italy,2010-10-28,65,Summer,Men's Parka,366,1,Cold,931,1
O01532,2010-02-17,P002,5,V002,Italy,2010-07-24,157,Winter,Children's Parka,498,1,Cold,468,0
O01533,2009-03-31,P008,22,V022,Poland,2009-06-17,78,Spring,Children's Parka,459,1,Mild,516,1
O01534,2010-02-13,P015,14,V084,Spain,2010-03-26,41,Winter,Outdoor Series,412,1,Cold,551,1
O01535,2009-03-27,P011,45,V062,Italy,2009-06-19,84,Spring,Women's Parka,430,1,Snow,658,1
O01536,2010-10-09,P018,38,V059,Germany,2011-01-24,107,Fall,Women's Parka,475,1,Mild,364,1
O01537,2010-09-28,P020,28,V089,Germany,2011-02-16,141,Fall,Women's Parka,426,1,Cold,768,0
O01538,2011-11-22,P020,28,V052,France,2012-01-14,53,Fall,Women's Parka,343,1,Cold,611,1
O01539,2011-03-27,P016,37,V085,Italy,2011-07-21,116,Spring,Men's Parka,352,0,Cold,704,1
O01540,2011-08-28,P012,22,V096,Spain,2012-01-03,128,Summer,Outdoor Series,285,0,Snow,669,0
O01541,2010-06-03,P015,35,V078,Poland,2010-08-18,76,Summer,Women's Parka,270,0,Cold,744,1
O01542,2009-03-16,P004,45,V093,Germany,2009-08-01,138,Spring,Men's Parka,452,0,Cold,614,0
O01543,2010-01-27,P004,16,V063,France,2010-04-05,68,Winter,Women's Parka,372,1,Cold,443,1
O01544,2010-08-09,P008,12,V039,Italy,2010-11-19,102,Summer,Women's Parka,461,1,Mild,685,1
O01545,2011-01-02,P001,43,V080,Germany,2011-04-21,109,Winter,Women's Parka,372,1,Cold,353,1
O01546,2009-04-08,P011,43,V079,Russia,2009-08-15,129,Spring,Outdoor Series,343,1,Cold,412,0
O01547,2010-11-11,P012,5,V047,Germany,2011-04-13,153,Fall,Men's Parka,477,1,Cold,862,0
O01548,2010-07-14,P010,48,V089,Italy,2010-08-21,38,Summer,Men's Parka,373,1,Cold,692,1
O01549,2009-09-12,P018,46,V087,Russia,2009-12-17,96,Fall,Men's Parka,416,1,Mild,552,1
O01550,2011-01-24,P017,37,V089,France,2011-06-10,137,Winter,Men's Parka,386,1,Cold,801,0
O01551,2011-06-14,P012,32,V087,France,2011-08-28,75,Summer,Men's Parka,362,1,Cold,431,1
O01552,2011-03-31,P004,8,V051,Spain,2011-06-10,71,Spring,Men's Parka,347,1,Cold,688,1
O01553,2011-06-20,P002,38,V039,UK,2011-10-29,131,Summer,Children's Parka,291,1,Cold,523,0
O01554,2011-03-03,P006,39,V012,UK,2011-08-12,162,Spring,Men's Parka,457,1,Mild,368,0
O01555,2010-11-26,P016,30,V017,Germany,2011-01-22,57,Fall,Women's Parka,265,0,Mild,881,1
O01556,2010-01-18,P005,21,V018,Spain,2010-06-16,149,Winter,Men's Parka,355,1,Mild,898,0
O01557,2011-10-14,P014,36,V002,Spain,2011-12-04,51,Fall,Children's Parka,260,0,Cold,665,1
O01558,2011-10-16,P004,7,V025,Russia,2012-02-11,118,Fall,Children's Parka,242,1,Cold,958,1
O01559,2011-01-23,P009,29,V015,France,2011-03-19,55,Winter,Outdoor Series,419,1,Mild,690,1
O01560,2011-11-30,P020,12,V003,France,2012-04-11,133,Fall,Children's Parka,370,1,Cold,927,0
O01561,2010-07-01,P007,20,V090,France,2010-08-03,33,Summer,Men's Parka,213,0,Cold,948,1
O01562,2009-06-19,P007,26,V025,France,2009-08-29,71,Summer,Men's Parka,269,1,Mild,642,1
O01563,2011-05-20,P004,5,V004,Russia,2011-09-08,111,Spring,Men's Parka,203,1,Cold,664,1
O01564,2009-06-11,P013,39,V027,Germany,2009-08-12,62,Summer,Women's Parka,220,0,Cold,896,1
O01565,2011-06-01,P007,7,V062,Italy,2011-11-25,177,Summer,Children's Parka,221,0,Snow,461,0
O01566,2010-01-05,P015,44,V084,France,2010-06-13,159,Winter,Men's Parka,279,1,Cold,954,0
O01567,2010-08-25,P007,39,V019,Italy,2010-12-31,128,Summer,Women's Parka,357,0,Cold,487,0
O01568,2010-10-20,P011,50,V084,Poland,2011-03-15,146,Fall,Children's Parka,390,1,Snow,797,0
O01569,2009-07-30,P004,25,V031,Russia,2009-08-31,32,Summer,Outdoor Series,317,1,Mild,749,1
O01570,2009-06-13,P014,21,V056,Germany,2009-11-14,154,Summer,Men's Parka,500,0,Cold,684,0
O01571,2010-11-03,P002,32,V081,Russia,2011-03-15,132,Fall,Men's Parka,318,1,Cold,569,0
O01572,2010-08-29,P019,42,V069,Russia,2011-01-14,138,Summer,Children's Parka,237,0,Snow,394,0
O01573,2010-09-20,P004,43,V025,Poland,2010-11-02,43,Fall,Outdoor Series,321,0,Cold,605,1
O01574,2011-07-03,P015,4,V012,Russia,2011-10-18,107,Summer,Women's Parka,267,1,Cold,922,1
O01575,2011-05-23,P015,6,V039,France,2011-10-08,138,Spring,Women's Parka,259,1,Mild,346,0
O01576,2009-12-08,P019,14,V099,Germany,2010-03-14,96,Winter,Men's Parka,366,1,Cold,326,1
O01577,2011-06-29,P017,9,V060,Germany,2011-08-27,59,Summer,Women's Parka,362,0,Snow,521,1
O01578,2010-12-21,P005,38,V019,Spain,2011-05-15,145,Winter,Men's Parka,235,1,Cold,860,0
O01579,2011-07-05,P016,49,V061,Russia,2011-12-10,158,Summer,Women's Parka,306,1,Cold,631,0
O01580,2009-03-28,P001,41,V055,Poland,2009-07-31,125,Spring,Women's Parka,202,0,Mild,302,0
O01581,2010-12-24,P017,1,V003,Italy,2011-05-24,151,Winter,Women's Parka,365,0,Mild,483,0
O01582,2011-06-10,P002,49,V015,Germany,2011-10-03,115,Summer,Men's Parka,374,1,Snow,642,1
O01583,2010-07-17,P018,10,V022,France,2010-12-30,166,Summer,Women's Parka,446,0,Snow,651,0
O01584,2009-04-28,P014,43,V020,Poland,2009-08-29,123,Spring,Men's Parka,217,1,Cold,365,0
O01585,2009-06-03,P019,10,V095,UK,2009-07-31,58,Summer,Women's Parka,467,0,Cold,513,1
O01586,2011-04-12,P016,29,V090,Spain,2011-06-26,75,Spring,Women's Parka,304,1,Cold,577,1
O01587,2011-01-15,P017,35,V057,France,2011-06-02,138,Winter,Men's Parka,417,0,Cold,595,0
O01588,2011-11-17,P006,19,V063,Russia,2012-05-01,166,Fall,Men's Parka,484,0,Cold,999,0
O01589,2009-11-24,P019,25,V061,Russia,2010-04-01,128,Fall,Outdoor Series,293,1,Cold,561,0
O01590,2009-03-05,P006,40,V003,Italy,2009-04-24,50,Spring,Men's Parka,251,1,Cold,862,1
O01591,2009-10-20,P005,37,V058,Germany,2009-12-27,68,Fall,Women's Parka,345,0,Cold,708,1
O01592,2011-06-17,P004,29,V075,UK,2011-07-18,31,Summer,Outdoor Series,355,0,Cold,792,1
O01593,2009-03-13,P013,13,V032,Germany,2009-07-07,116,Spring,Outdoor Series,345,1,Cold,444,1
O01594,2009-09-16,P020,14,V026,Italy,2009-12-21,96,Fall,Children's Parka,466,1,Cold,484,1
O01595,2009-05-18,P020,44,V038,UK,2009-08-06,80,Spring,Men's Parka,468,0,Mild,846,1
O01596,2010-04-29,P011,21,V073,France,2010-10-07,161,Spring,Men's Parka,396,0,Cold,848,0
O01597,2011-01-21,P017,20,V051,Germany,2011-06-16,146,Winter,Women's Parka,397,0,Mild,534,0
O01598,2011-01-12,P013,37,V007,Germany,2011-06-02,141,Winter,Women's Parka,500,1,Cold,886,0
O01599,2011-02-24,P014,44,V043,UK,2011-04-07,42,Winter,Women's Parka,451,1,Mild,300,1
O01600,2009-03-08,P020,20,V002,France,2009-08-03,148,Spring,Outdoor Series,273,0,Cold,607,0
O01601,2009-11-11,P008,28,V014,UK,2010-02-21,102,Fall,Men's Parka,455,1,Snow,780,1
O01602,2011-07-11,P009,46,V081,Germany,2011-08-20,40,Summer,Men's Parka,313,1,Cold,546,1
O01603,2011-01-30,P013,23,V092,Germany,2011-04-01,61,Winter,Men's Parka,416,0,Mild,539,1
O01604,2011-02-01,P011,6,V056,Germany,2011-07-06,155,Winter,Children's Parka,429,0,Mild,367,0
O01605,2011-06-29,P010,38,V054,Russia,2011-11-23,147,Summer,Men's Parka,425,1,Cold,558,0
O01606,2009-06-07,P015,1,V064,Germany,2009-10-08,123,Summer,Women's Parka,349,1,Mild,669,0
O01607,2009-10-09,P005,40,V095,Poland,2009-11-20,42,Fall,Women's Parka,411,1,Cold,582,1
O01608,2011-12-21,P005,33,V075,France,2012-04-23,124,Winter,Men's Parka,276,1,Mild,687,0
O01609,2011-01-22,P014,26,V077,Italy,2011-04-26,94,Winter,Men's Parka,203,1,Cold,385,1
O01610,2011-03-27,P020,9,V094,France,2011-08-12,138,Spring,Men's Parka,266,1,Cold,682,0
O01611,2010-10-06,P017,19,V071,Germany,2011-01-30,116,Fall,Children's Parka,387,1,Snow,793,1
O01612,2010-07-25,P010,4,V038,France,2010-11-07,105,Summer,Men's Parka,463,1,Mild,599,1
O01613,2010-05-27,P018,24,V005,Spain,2010-07-02,36,Spring,Men's Parka,285,0,Cold,894,1
O01614,2009-08-21,P011,36,V063,France,2010-02-05,168,Summer,Children's Parka,388,1,Snow,502,0
O01615,2009-02-23,P018,4,V052,Italy,2009-06-01,98,Winter,Men's Parka,347,1,Mild,452,1
O01616,2010-01-17,P007,1,V063,France,2010-04-02,75,Winter,Women's Parka,307,1,Mild,666,1
O01617,2011-10-20,P007,46,V066,UK,2012-02-02,105,Fall,Women's Parka,235,1,Mild,395,1
O01618,2011-11-27,P007,36,V076,Germany,2012-03-27,121,Fall,Men's Parka,469,0,Mild,417,0
O01619,2011-03-04,P020,23,V093,Germany,2011-07-18,136,Spring,Children's Parka,311,1,Cold,566,0
O01620,2009-08-30,P010,8,V079,Germany,2009-10-03,34,Summer,Men's Parka,288,1,Cold,902,1
O01621,2010-06-21,P012,19,V087,UK,2010-11-12,144,Summer,Outdoor Series,478,0,Snow,768,0
O01622,2010-06-18,P005,2,V063,UK,2010-10-09,113,Summer,Children's Parka,254,1,Cold,838,1
O01623,2011-07-03,P006,16,V030,Germany,2011-10-17,106,Summer,Children's Parka,268,0,Mild,829,1
O01624,2010-03-16,P017,28,V092,Germany,2010-04-24,39,Spring,Men's Parka,297,1,Cold,777,1
O01625,2010-08-08,P018,45,V008,Russia,2010-10-05,58,Summer,Women's Parka,232,0,Cold,903,1
O01626,2011-10-03,P011,38,V068,France,2012-02-01,121,Fall,Women's Parka,264,0,Cold,624,0
O01627,2010-02-14,P004,26,V003,Spain,2010-03-25,39,Winter,Men's Parka,302,1,Cold,518,1
O01628,2009-09-09,P012,41,V055,France,2010-02-22,166,Fall,Men's Parka,273,1,Mild,365,0
O01629,2009-10-05,P018,21,V074,Italy,2010-02-13,131,Fall,Women's Parka,203,1,Snow,437,0
O01630,2009-06-01,P016,46,V041,Russia,2009-09-02,93,Summer,Women's Parka,356,1,Snow,308,1
O01631,2011-07-15,P019,25,V071,UK,2011-09-27,74,Summer,Children's Parka,247,0,Mild,596,1
O01632,2009-12-20,P019,26,V009,Russia,2010-02-09,51,Winter,Men's Parka,230,1,Mild,314,1
O01633,2011-07-01,P014,25,V035,Russia,2011-12-14,166,Summer,Men's Parka,393,1,Snow,897,0
O01634,2009-06-29,P018,28,V083,Spain,2009-08-22,54,Summer,Women's Parka,204,1,Cold,629,1
O01635,2010-10-17,P010,35,V054,Russia,2010-12-18,62,Fall,Children's Parka,246,0,Cold,592,1
O01636,2010-12-13,P014,14,V061,Germany,2011-02-18,67,Winter,Men's Parka,466,0,Snow,549,1
O01637,2009-05-13,P001,43,V015,Russia,2009-10-16,156,Spring,Women's Parka,325,0,Snow,751,0
O01638,2010-08-18,P017,12,V064,Spain,2011-01-05,140,Summer,Outdoor Series,412,0,Cold,807,0
O01639,2010-09-07,P004,31,V080,Italy,2010-12-16,100,Fall,Women's Parka,334,0,Cold,966,1
O01640,2009-11-19,P001,9,V083,France,2010-03-17,118,Fall,Men's Parka,450,1,Mild,745,1
O01641,2009-12-23,P013,13,V045,Germany,2010-05-19,147,Winter,Children's Parka,281,1,Cold,735,0
O01642,2011-01-11,P005,36,V058,Russia,2011-04-13,92,Winter,Children's Parka,304,0,Cold,397,1
O01643,2011-11-08,P002,25,V090,Poland,2012-04-20,164,Fall,Men's Parka,483,1,Cold,826,0
O01644,2010-04-05,P002,24,V056,Spain,2010-09-27,175,Spring,Men's Parka,437,0,Mild,498,0
O01645,2009-09-06,P007,27,V003,UK,2010-01-31,147,Fall,Men's Parka,376,1,Mild,353,0
O01646,2010-02-16,P009,10,V021,Germany,2010-03-28,40,Winter,Men's Parka,212,0,Mild,841,1
O01647,2009-10-12,P006,19,V037,UK,2009-11-30,49,Fall,Women's Parka,472,0,Cold,682,1
O01648,2010-04-30,P010,43,V093,France,2010-08-21,113,Spring,Children's Parka,284,0,Mild,814,1
O01649,2011-10-09,P009,9,V025,UK,2012-02-11,125,Fall,Children's Parka,441,0,Cold,352,0
O01650,2009-02-23,P005,9,V061,France,2009-04-03,39,Winter,Men's Parka,406,0,Mild,361,1
O01651,2011-01-10,P002,1,V045,Russia,2011-03-18,67,Winter,Women's Parka,465,1,Cold,402,1
O01652,2011-01-26,P010,5,V057,Germany,2011-03-22,55,Winter,Outdoor Series,244,0,Mild,848,1
O01653,2011-08-16,P007,42,V030,Russia,2011-12-21,127,Summer,Men's Parka,433,0,Mild,791,0
O01654,2009-09-23,P018,2,V065,France,2010-03-03,161,Fall,Women's Parka,290,0,Mild,549,0
O01655,2009-06-26,P002,10,V029,Russia,2009-08-15,50,Summer,Children's Parka,292,0,Cold,387,1
O01656,2009-05-15,P012,47,V076,Germany,2009-09-08,116,Spring,Children's Parka,379,1,Cold,619,1
O01657,2010-09-26,P015,32,V088,Russia,2011-01-11,107,Fall,Men's Parka,445,0,Cold,511,1
O01658,2011-03-27,P004,43,V044,Italy,2011-08-12,138,Spring,Women's Parka,437,1,Mild,896,0
O01659,2011-09-08,P020,28,V078,Russia,2012-01-18,132,Fall,Children's Parka,364,1,Cold,386,0
O01660,2011-12-13,P018,9,V092,Russia,2012-01-17,35,Winter,Children's Parka,333,1,Cold,632,1
O01661,2011-04-22,P008,6,V085,Germany,2011-07-08,77,Spring,Women's Parka,385,1,Mild,394,1
O01662,2011-04-19,P018,9,V060,Germany,2011-07-23,95,Spring,Children's Parka,487,0,Mild,366,1
O01663,2009-06-01,P013,42,V017,Russia,2009-07-21,50,Summer,Men's Parka,336,1,Cold,556,1
O01664,2009-09-14,P008,27,V038,Germany,2010-02-01,140,Fall,Women's Parka,447,1,Snow,534,0
O01665,2010-10-12,P017,30,V093,Spain,2010-12-10,59,Fall,Men's Parka,269,1,Snow,743,1
O01666,2009-06-01,P010,45,V092,Germany,2009-08-19,79,Summer,Children's Parka,394,1,Mild,792,1
O01667,2011-07-11,P002,39,V050,Russia,2012-01-03,176,Summer,Women's Parka,279,1,Cold,847,0
O01668,2011-08-13,P013,28,V054,Spain,2011-11-17,96,Summer,Men's Parka,492,0,Cold,722,1
O01669,2011-11-26,P013,40,V087,Russia,2012-03-12,107,Fall,Men's Parka,216,0,Mild,474,1
O01670,2010-12-07,P014,12,V084,Germany,2011-05-17,161,Winter,Men's Parka,366,0,Cold,946,0
O01671,2009-09-20,P011,30,V095,UK,2010-03-07,168,Fall,Children's Parka,272,0,Mild,406,0
O01672,2010-01-08,P018,33,V047,Germany,2010-04-10,92,Winter,Men's Parka,246,0,Cold,315,1
O01673,2009-09-22,P002,28,V061,Spain,2009-11-03,42,Fall,Women's Parka,461,0,Snow,797,1
O01674,2011-06-06,P001,36,V021,France,2011-10-09,125,Summer,Men's Parka,432,1,Cold,861,0
O01675,2011-10-27,P009,29,V080,Germany,2012-04-20,176,Fall,Men's Parka,395,1,Cold,379,0
O01676,2009-04-24,P007,25,V027,Germany,2009-09-22,151,Spring,Women's Parka,483,1,Cold,861,0
O01677,2009-09-12,P020,23,V037,Russia,2009-12-06,85,Fall,Children's Parka,323,1,Mild,767,1
O01678,2011-11-28,P015,15,V089,Spain,2012-04-17,141,Fall,Outdoor Series,252,1,Mild,399,0
O01679,2009-11-10,P008,12,V096,Italy,2010-02-18,100,Fall,Men's Parka,400,0,Mild,346,1
O01680,2010-09-15,P012,28,V012,Spain,2010-12-01,77,Fall,Women's Parka,227,0,Cold,929,1
O01681,2009-12-04,P019,39,V086,France,2010-03-14,100,Winter,Men's Parka,481,0,Snow,987,1
O01682,2009-11-28,P018,1,V062,Russia,2010-05-05,158,Fall,Men's Parka,293,0,Cold,715,0
O01683,2010-10-23,P020,37,V017,Russia,2010-12-03,41,Fall,Outdoor Series,425,0,Cold,946,1
O01684,2010-04-07,P007,32,V023,Russia,2010-08-17,132,Spring,Women's Parka,261,0,Cold,837,0
O01685,2010-12-10,P007,47,V026,Germany,2011-02-24,76,Winter,Men's Parka,440,1,Mild,627,1
