Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route,demand_lead_time,Month_Year
2010-01-21,2010-09-03,IT,PRD-3691,Women's Parka,VO,CUST-52855,192.03,USD,8,R4,1,2010-01
2010-03-28,2011-04-30,FR,PRD-9685,Men's Parka,VO,CUST-52107,435.88,RUB,78,R3,24,2010-03
2010-01-18,2011-06-18,FR,PRD-9155,Winter Coat,VO,CUST-34840,443.89,GBP,10,R2,15,2010-01
2009-02-10,2010-03-11,IT,PRD-4614,Men's Parka,VO,CUST-42228,140.67,EUR,86,R1,52,2009-02
2011-01-21,2011-08-07,FR,PRD-8945,Kid's Parka,VO,CUST-90928,283.82,USD,80,R1,55,2011-01
2009-07-04,2010-08-19,FR,PRD-5519,Winter Coat,VO,CUST-67876,349.31,RUB,70,R5,2,2009-07
2009-04-29,2009-12-13,FR,PRD-8550,Winter Coat,VO,CUST-48793,235.55,EUR,48,R4,57,2009-04
2011-02-24,2011-06-16,IT,PRD-8806,Kid's Parka,VO,CUST-44934,477.15,USD,88,R2,27,2011-02
2009-05-01,2011-04-25,RU,PRD-6093,Men's Parka,VO,CUST-80698,296.48,GBP,54,R5,51,2009-05
2009-07-29,2011-07-21,RU,PRD-7024,Kid's Parka,VO,CUST-58539,245.75,EUR,50,R3,67,2009-07
2011-07-20,2011-07-30,DE,PRD-6652,Men's Parka,VO,CUST-98132,331.23,GBP,47,R3,10,2011-07
2009-03-12,2011-02-17,RU,PRD-5030,Men's Parka,VO,CUST-14136,419.67,GBP,29,R5,28,2009-03
2009-08-12,2010-09-18,RU,PRD-8942,Men's Parka,VO,CUST-36923,166.96,USD,9,R3,32,2009-08
2010-11-20,2011-11-26,FR,PRD-1560,Men's Parka,VO,CUST-86129,464.67,RUB,66,R2,30,2010-11
2009-09-08,2010-01-25,DE,PRD-4730,Men's Parka,VO,CUST-85300,193.23,EUR,99,R4,61,2009-09
2009-07-08,2010-08-05,RU,PRD-3313,Men's Parka,VO,CUST-15416,335.39,GBP,69,R4,54,2009-07
2011-09-19,2011-10-15,DE,PRD-5246,Winter Coat,VO,CUST-47017,373.01,EUR,54,R5,26,2011-09
2009-04-26,2010-07-23,IT,PRD-4139,Kid's Parka,VO,CUST-99459,456.12,USD,16,R5,42,2009-04
2009-03-15,2011-11-06,RU,PRD-8050,Winter Coat,VO,CUST-19504,332.06,EUR,8,R4,80,2009-03
2009-09-27,2010-05-16,FR,PRD-9754,Women's Parka,VO,CUST-55475,472.92,RUB,22,R1,64,2009-09
2010-08-13,2011-09-17,ES,PRD-8571,Women's Parka,VO,CUST-36380,370.83,USD,15,R4,6,2010-08
2010-07-09,2011-03-10,FR,PRD-1899,Kid's Parka,VO,CUST-66872,406.8,USD,28,R4,44,2010-07
2009-12-31,2011-04-01,ES,PRD-2677,Winter Coat,VO,CUST-77690,400.35,EUR,29,R5,10,2009-12
2009-10-06,2009-11-13,ES,PRD-4776,Women's Parka,VO,CUST-41766,320.77,USD,32,R3,38,2009-10
2009-10-01,2011-04-13,IT,PRD-2998,Winter Coat,VO,CUST-99216,451.22,USD,16,R4,79,2009-10
2010-06-18,2011-04-25,RU,PRD-5634,Women's Parka,VO,CUST-44869,201.31,USD,33,R5,48,2010-06
2009-01-02,2009-11-20,ES,PRD-9080,Men's Parka,VO,CUST-47601,145.35,GBP,83,R4,76,2009-01
2009-10-10,2010-09-25,ES,PRD-2935,Kid's Parka,VO,CUST-33655,125.51,GBP,36,R2,33,2009-10
2009-07-04,2011-11-01,ES,PRD-2623,Winter Coat,VO,CUST-85622,287.24,EUR,39,R3,12,2009-07
2009-12-04,2011-02-07,DE,PRD-3273,Winter Coat,VO,CUST-51180,465.86,GBP,50,R5,21,2009-12
2010-05-24,2011-04-07,RU,PRD-6217,Winter Coat,VO,CUST-47459,309.09,RUB,68,R2,50,2010-05
2011-02-21,2011-07-16,ES,PRD-1892,Women's Parka,VO,CUST-49309,444.39,USD,99,R2,2,2011-02
2009-09-18,2009-12-18,RU,PRD-3745,Kid's Parka,VO,CUST-63654,114.42,GBP,14,R5,52,2009-09
2010-09-16,2011-03-27,DE,PRD-2700,Men's Parka,VO,CUST-54840,374.71,GBP,39,R5,89,2010-09
2009-05-13,2010-07-21,FR,PRD-2173,Women's Parka,VO,CUST-57940,492.54,EUR,89,R2,19,2009-05
2009-09-21,2011-10-06,FR,PRD-1685,Women's Parka,VO,CUST-79929,295.53,USD,71,R5,63,2009-09
2010-12-06,2011-11-17,ES,PRD-3940,Winter Coat,VO,CUST-71338,408.11,EUR,20,R2,9,2010-12
2009-04-23,2009-12-06,DE,PRD-3822,Women's Parka,VO,CUST-12833,286.75,USD,50,R1,9,2009-04
2009-07-26,2010-08-21,FR,PRD-1703,Men's Parka,VO,CUST-63780,440.24,RUB,39,R3,49,2009-07
2010-04-13,2010-09-17,IT,PRD-9414,Kid's Parka,VO,CUST-16052,315.43,EUR,8,R1,73,2010-04
2009-03-09,2009-09-10,IT,PRD-6235,Women's Parka,VO,CUST-92657,138.71,USD,30,R2,56,2009-03
2009-02-12,2009-08-27,IT,PRD-6283,Women's Parka,VO,CUST-96072,154.63,GBP,84,R5,82,2009-02
2010-05-15,2010-10-01,ES,PRD-6772,Winter Coat,VO,CUST-84530,210.49,USD,20,R4,74,2010-05
2010-05-27,2011-11-21,ES,PRD-3077,Women's Parka,VO,CUST-77900,486.07,EUR,28,R3,73,2010-05
2011-05-23,2011-09-15,FR,PRD-8470,Kid's Parka,VO,CUST-41584,331.69,RUB,70,R5,87,2011-05
2009-10-23,2011-01-01,ES,PRD-5992,Men's Parka,VO,CUST-65242,267.67,GBP,54,R5,12,2009-10
2009-06-13,2009-09-10,FR,PRD-6020,Women's Parka,VO,CUST-30931,215.24,EUR,73,R2,89,2009-06
2009-02-07,2009-03-05,ES,PRD-9109,Men's Parka,VO,CUST-65926,445.62,USD,20,R2,26,2009-02
2010-02-06,2011-01-11,DE,PRD-8781,Women's Parka,VO,CUST-84496,186.3,RUB,23,R3,76,2010-02
2009-04-23,2011-10-15,RU,PRD-9787,Winter Coat,VO,CUST-63431,262.39,RUB,87,R2,37,2009-04
2010-09-20,2011-06-08,IT,PRD-9923,Women's Parka,VO,CUST-52759,111.34,EUR,73,R3,31,2010-09
2009-05-12,2009-05-17,IT,PRD-2169,Winter Coat,VO,CUST-65702,221.02,RUB,39,R4,5,2009-05
2009-05-21,2010-04-07,DE,PRD-6342,Kid's Parka,VO,CUST-52662,444.7,GBP,34,R4,44,2009-05
2010-12-02,2011-02-27,ES,PRD-3195,Winter Coat,VO,CUST-95935,82.64,EUR,22,R4,87,2010-12
2009-02-25,2009-06-11,FR,PRD-3988,Kid's Parka,VO,CUST-40217,68.22,USD,88,R1,47,2009-02
2010-08-09,2010-12-08,RU,PRD-9461,Kid's Parka,VO,CUST-97409,244.92,RUB,57,R4,18,2010-08
2010-07-20,2011-12-21,FR,PRD-9561,Men's Parka,VO,CUST-27704,350.73,RUB,47,R3,5,2010-07
2009-02-10,2011-08-02,RU,PRD-7855,Women's Parka,VO,CUST-38746,66.38,EUR,18,R2,23,2009-02
2009-05-04,2011-04-14,FR,PRD-2881,Winter Coat,VO,CUST-45432,263.15,GBP,8,R4,18,2009-05
2010-12-15,2011-12-28,RU,PRD-5605,Kid's Parka,VO,CUST-52145,67.6,GBP,61,R4,9,2010-12
2010-03-19,2010-09-14,DE,PRD-7955,Women's Parka,VO,CUST-17825,349.54,USD,85,R3,73,2010-03
2010-04-07,2011-05-26,DE,PRD-1453,Kid's Parka,VO,CUST-95229,368.2,GBP,30,R5,4,2010-04
2010-03-23,2011-01-05,DE,PRD-1409,Winter Coat,VO,CUST-73265,454.9,RUB,49,R5,61,2010-03
2009-10-12,2010-01-02,ES,PRD-6232,Winter Coat,VO,CUST-25309,474.87,RUB,72,R1,82,2009-10
2010-12-11,2011-06-08,RU,PRD-1198,Winter Coat,VO,CUST-40956,404.88,USD,63,R4,44,2010-12
2009-11-01,2010-12-12,FR,PRD-9697,Women's Parka,VO,CUST-14375,282.66,RUB,49,R3,31,2009-11
2010-05-02,2011-08-19,ES,PRD-7266,Women's Parka,VO,CUST-64866,145.16,USD,43,R3,29,2010-05
2009-11-14,2011-01-20,RU,PRD-2293,Winter Coat,VO,CUST-68564,359.49,EUR,93,R2,20,2009-11
2010-05-08,2011-11-13,ES,PRD-3140,Winter Coat,VO,CUST-96263,489.86,USD,17,R3,25,2010-05
2009-04-07,2011-10-03,IT,PRD-3523,Winter Coat,VO,CUST-74657,440.94,RUB,72,R3,1,2009-04
2009-02-07,2011-01-12,ES,PRD-3949,Men's Parka,VO,CUST-68485,315.42,EUR,43,R4,17,2009-02
2009-07-11,2010-08-10,IT,PRD-1020,Women's Parka,VO,CUST-83490,461.65,GBP,55,R3,63,2009-07
2010-01-22,2011-10-15,ES,PRD-9905,Women's Parka,VO,CUST-54680,217.44,GBP,62,R1,89,2010-01
2009-11-26,2010-08-29,FR,PRD-8993,Women's Parka,VO,CUST-84918,307.94,EUR,22,R5,63,2009-11
2010-02-24,2010-04-25,IT,PRD-1302,Kid's Parka,VO,CUST-13130,272.84,USD,17,R4,60,2010-02
2010-04-03,2011-12-17,IT,PRD-4794,Women's Parka,VO,CUST-46248,282.65,EUR,68,R5,60,2010-04
2010-01-14,2010-09-11,IT,PRD-8018,Men's Parka,VO,CUST-52581,488.44,EUR,20,R4,10,2010-01
2009-05-12,2010-01-07,DE,PRD-1218,Men's Parka,VO,CUST-63148,158.26,GBP,29,R5,40,2009-05
2009-12-03,2010-06-01,RU,PRD-9720,Kid's Parka,VO,CUST-60152,69.74,EUR,46,R1,10,2009-12
2010-02-07,2011-04-30,RU,PRD-7647,Women's Parka,VO,CUST-20065,53.63,RUB,14,R5,59,2010-02
2009-04-27,2009-11-09,ES,PRD-8254,Men's Parka,VO,CUST-54638,142.94,EUR,31,R5,79,2009-04
2009-02-11,2010-01-30,RU,PRD-5186,Kid's Parka,VO,CUST-47033,305.36,RUB,31,R3,14,2009-02
2010-07-28,2011-01-27,ES,PRD-1102,Kid's Parka,VO,CUST-55540,401.69,RUB,3,R2,76,2010-07
2009-08-25,2009-10-17,IT,PRD-9477,Men's Parka,VO,CUST-82937,160.68,USD,95,R2,53,2009-08
2010-01-30,2010-03-06,RU,PRD-9540,Men's Parka,VO,CUST-84622,131.78,RUB,22,R1,35,2010-01
2009-06-16,2011-02-01,ES,PRD-4620,Kid's Parka,VO,CUST-75320,227.94,EUR,53,R2,73,2009-06
2009-06-29,2011-06-06,IT,PRD-7849,Kid's Parka,VO,CUST-10737,367.58,GBP,54,R1,82,2009-06
2009-03-01,2010-08-14,DE,PRD-8954,Winter Coat,VO,CUST-78615,148.1,GBP,27,R1,60,2009-03
2011-04-17,2011-10-08,FR,PRD-3072,Men's Parka,VO,CUST-30751,336.84,GBP,32,R2,44,2011-04
2009-11-23,2011-08-04,RU,PRD-9601,Kid's Parka,VO,CUST-51160,265.79,USD,88,R5,56,2009-11
2010-04-04,2010-04-09,IT,PRD-1408,Kid's Parka,VO,CUST-85620,103.29,EUR,31,R5,5,2010-04
2009-05-21,2011-09-28,FR,PRD-4009,Men's Parka,VO,CUST-21116,242.96,GBP,96,R5,40,2009-05
2010-09-19,2011-06-06,FR,PRD-8093,Men's Parka,VO,CUST-36139,178.18,USD,39,R5,82,2010-09
2011-01-19,2011-11-14,ES,PRD-6920,Winter Coat,VO,CUST-25815,301.64,EUR,62,R2,30,2011-01
2010-06-27,2011-01-10,DE,PRD-1699,Men's Parka,VO,CUST-46464,359.07,USD,57,R1,38,2010-06
2010-12-10,2011-12-27,ES,PRD-5606,Winter Coat,VO,CUST-41682,477.45,GBP,67,R4,44,2010-12
2009-08-15,2009-08-31,DE,PRD-3194,Kid's Parka,VO,CUST-79331,346.98,USD,62,R1,16,2009-08
2009-06-06,2010-04-30,FR,PRD-7840,Women's Parka,VO,CUST-43005,95.17,USD,91,R1,39,2009-06
2009-09-19,2009-10-21,FR,PRD-5070,Kid's Parka,VO,CUST-77017,318.46,EUR,33,R4,32,2009-09
2009-01-02,2011-04-27,RU,PRD-9353,Kid's Parka,VO,CUST-71702,389.8,GBP,60,R3,51,2009-01
2009-03-07,2010-12-01,FR,PRD-4798,Men's Parka,VO,CUST-48251,255.08,RUB,30,R3,56,2009-03
2009-04-21,2009-11-06,ES,PRD-5014,Kid's Parka,VO,CUST-17394,319.67,RUB,13,R5,34,2009-04
2010-12-18,2010-12-26,ES,PRD-1759,Men's Parka,VO,CUST-54717,234.64,RUB,20,R2,8,2010-12
2010-02-03,2010-07-26,FR,PRD-4868,Women's Parka,VO,CUST-25923,115.19,EUR,72,R3,29,2010-02
2009-05-12,2011-07-01,FR,PRD-9323,Winter Coat,VO,CUST-71175,156.98,EUR,8,R4,72,2009-05
2010-04-25,2011-05-30,DE,PRD-4563,Men's Parka,VO,CUST-76798,281.09,EUR,99,R3,54,2010-04
2010-09-07,2010-11-25,FR,PRD-1471,Men's Parka,VO,CUST-34918,375.21,USD,76,R2,79,2010-09
2009-02-14,2009-08-26,FR,PRD-6038,Winter Coat,VO,CUST-15345,293.34,GBP,21,R3,44,2009-02
2010-08-21,2011-09-03,ES,PRD-5273,Men's Parka,VO,CUST-82672,300.56,RUB,13,R1,79,2010-08
2009-02-08,2010-08-17,ES,PRD-2771,Men's Parka,VO,CUST-89198,238.08,EUR,30,R1,69,2009-02
2011-02-11,2011-10-23,ES,PRD-2228,Men's Parka,VO,CUST-63773,146.39,EUR,94,R1,46,2011-02
2009-03-18,2011-09-07,RU,PRD-7110,Winter Coat,VO,CUST-90056,208.84,USD,49,R1,8,2009-03
2010-05-12,2011-02-23,DE,PRD-3714,Women's Parka,VO,CUST-29410,129.9,GBP,58,R1,51,2010-05
2010-01-01,2010-08-01,DE,PRD-4831,Winter Coat,VO,CUST-98315,353.67,USD,46,R5,72,2010-01
2009-01-19,2010-07-21,FR,PRD-9489,Winter Coat,VO,CUST-71109,345.85,RUB,2,R5,87,2009-01
2010-09-04,2011-12-22,FR,PRD-4993,Winter Coat,VO,CUST-36561,370.41,EUR,19,R5,11,2010-09
2009-03-05,2009-12-05,IT,PRD-6076,Kid's Parka,VO,CUST-33137,99.32,USD,27,R4,57,2009-03
2009-01-24,2011-08-28,ES,PRD-4567,Kid's Parka,VO,CUST-86980,215.17,EUR,7,R4,22,2009-01
2009-03-07,2011-08-26,DE,PRD-9293,Men's Parka,VO,CUST-94111,374.42,RUB,50,R5,44,2009-03
2009-11-04,2010-11-29,IT,PRD-4363,Men's Parka,VO,CUST-78075,418.54,RUB,91,R3,5,2009-11
2009-05-21,2009-09-17,RU,PRD-6809,Kid's Parka,VO,CUST-95191,495.26,USD,53,R2,54,2009-05
2010-07-03,2010-12-07,RU,PRD-7729,Winter Coat,VO,CUST-91678,475.17,RUB,74,R1,10,2010-07
2010-09-24,2011-07-25,ES,PRD-2025,Winter Coat,VO,CUST-17946,106.79,USD,41,R3,11,2010-09
2011-06-11,2011-09-21,DE,PRD-7903,Women's Parka,VO,CUST-79210,403.6,EUR,12,R5,47,2011-06
2009-06-11,2010-11-15,IT,PRD-7078,Men's Parka,VO,CUST-45128,347.97,GBP,17,R2,21,2009-06
2010-09-18,2011-07-14,FR,PRD-3688,Men's Parka,VO,CUST-11880,60.56,USD,72,R5,55,2010-09
2009-08-21,2010-01-16,ES,PRD-7831,Women's Parka,VO,CUST-95772,457.15,EUR,56,R5,39,2009-08
2009-05-18,2009-07-28,ES,PRD-7017,Men's Parka,VO,CUST-24514,272.83,USD,77,R4,71,2009-05
2009-09-05,2011-10-10,ES,PRD-5830,Kid's Parka,VO,CUST-35300,397.6,RUB,21,R3,16,2009-09
2010-03-25,2011-01-14,FR,PRD-6275,Men's Parka,VO,CUST-79821,298.02,GBP,73,R1,89,2010-03
2009-01-15,2010-03-11,ES,PRD-1017,Men's Parka,VO,CUST-57111,197.65,GBP,14,R3,9,2009-01
2011-07-24,2011-10-22,IT,PRD-2991,Men's Parka,VO,CUST-70563,269.51,RUB,22,R4,10,2011-07
2010-07-27,2011-09-14,FR,PRD-6282,Women's Parka,VO,CUST-21391,423.87,EUR,9,R5,15,2010-07
2011-07-28,2011-12-04,RU,PRD-1338,Kid's Parka,VO,CUST-99700,143.77,USD,6,R4,25,2011-07
2010-05-20,2011-05-22,RU,PRD-8343,Winter Coat,VO,CUST-24047,298.32,USD,29,R5,13,2010-05
2009-11-18,2010-05-06,ES,PRD-1186,Women's Parka,VO,CUST-54317,331.62,RUB,44,R4,75,2009-11
2009-08-05,2009-12-19,FR,PRD-6371,Men's Parka,VO,CUST-25801,313.67,USD,16,R3,18,2009-08
2009-03-11,2011-11-30,IT,PRD-2195,Winter Coat,VO,CUST-86594,227.56,RUB,98,R1,48,2009-03
2010-02-06,2011-03-05,DE,PRD-2005,Women's Parka,VO,CUST-38819,124.14,USD,44,R2,8,2010-02
2010-09-24,2011-06-28,IT,PRD-6730,Winter Coat,VO,CUST-53813,167.69,RUB,29,R5,12,2010-09
2009-05-06,2011-07-26,FR,PRD-7393,Kid's Parka,VO,CUST-40970,255.76,EUR,21,R5,67,2009-05
2009-08-04,2010-07-18,FR,PRD-9689,Men's Parka,VO,CUST-16358,142.94,EUR,66,R5,63,2009-08
2010-03-18,2011-12-27,IT,PRD-8276,Winter Coat,VO,CUST-21383,378.18,EUR,72,R1,19,2010-03
2010-11-05,2011-02-26,FR,PRD-8825,Women's Parka,VO,CUST-27344,175.19,USD,36,R4,83,2010-11
2009-08-22,2010-08-06,ES,PRD-3700,Winter Coat,VO,CUST-29077,138.92,EUR,3,R3,10,2009-08
2010-06-04,2011-08-26,ES,PRD-5486,Kid's Parka,VO,CUST-58064,210.05,RUB,57,R1,58,2010-06
2009-11-14,2011-08-19,ES,PRD-1450,Men's Parka,VO,CUST-39059,151.59,USD,49,R5,70,2009-11
2009-02-02,2011-03-20,RU,PRD-1989,Winter Coat,VO,CUST-93242,367.34,USD,41,R3,8,2009-02
2009-04-30,2009-07-17,FR,PRD-9410,Winter Coat,VO,CUST-73512,409.4,USD,92,R2,78,2009-04
2009-02-14,2009-07-12,ES,PRD-3202,Men's Parka,VO,CUST-46185,238.8,GBP,50,R1,64,2009-02
2010-04-05,2010-12-17,FR,PRD-1778,Men's Parka,VO,CUST-49295,348.23,GBP,14,R2,28,2010-04
2009-02-26,2011-08-05,DE,PRD-3769,Women's Parka,VO,CUST-34843,138.78,RUB,23,R4,69,2009-02
2010-04-21,2011-12-25,ES,PRD-7918,Men's Parka,VO,CUST-35809,201.17,USD,66,R1,39,2010-04
2009-02-17,2011-05-06,DE,PRD-4201,Winter Coat,VO,CUST-54515,119.08,RUB,40,R1,22,2009-02
2009-05-09,2011-09-13,DE,PRD-2593,Women's Parka,VO,CUST-18997,145.04,USD,21,R4,25,2009-05
2009-04-04,2011-04-19,DE,PRD-1199,Men's Parka,VO,CUST-19322,262.94,USD,93,R3,48,2009-04
2009-01-17,2009-05-31,RU,PRD-5951,Men's Parka,VO,CUST-82503,341.22,GBP,97,R2,73,2009-01
2010-03-05,2010-05-01,RU,PRD-5608,Kid's Parka,VO,CUST-24593,114.53,GBP,43,R5,57,2010-03
2009-05-16,2009-11-27,IT,PRD-5719,Kid's Parka,VO,CUST-49435,288.06,RUB,46,R4,28,2009-05
2009-12-27,2010-07-11,RU,PRD-1430,Kid's Parka,VO,CUST-60002,257.56,USD,48,R1,39,2009-12
2009-06-18,2011-02-05,RU,PRD-9543,Kid's Parka,VO,CUST-82622,55.33,GBP,89,R1,37,2009-06
2011-06-16,2011-09-18,RU,PRD-2250,Women's Parka,VO,CUST-73216,443.56,EUR,69,R4,55,2011-06
2009-06-29,2009-11-12,DE,PRD-4537,Kid's Parka,VO,CUST-70665,310.35,EUR,30,R1,18,2009-06
2009-10-08,2011-06-20,DE,PRD-4361,Winter Coat,VO,CUST-81664,167.03,USD,40,R4,5,2009-10
2010-04-30,2010-06-23,DE,PRD-1228,Kid's Parka,VO,CUST-71300,318.7,EUR,42,R1,54,2010-04
2010-09-12,2011-03-27,DE,PRD-4438,Kid's Parka,VO,CUST-75449,468.1,EUR,92,R5,21,2010-09
2009-11-19,2010-10-02,FR,PRD-7790,Kid's Parka,VO,CUST-56974,58.86,GBP,24,R1,17,2009-11
2009-05-28,2011-07-20,IT,PRD-4862,Kid's Parka,VO,CUST-16968,478.45,EUR,81,R1,45,2009-05
2011-04-07,2011-11-29,DE,PRD-9400,Kid's Parka,VO,CUST-92086,345.19,USD,59,R5,80,2011-04
2009-03-19,2010-04-04,IT,PRD-1439,Men's Parka,VO,CUST-42452,292.44,GBP,65,R1,61,2009-03
2009-03-27,2010-09-18,RU,PRD-2605,Winter Coat,VO,CUST-47806,228.64,USD,54,R1,36,2009-03
2009-09-18,2009-10-02,IT,PRD-6501,Men's Parka,VO,CUST-10324,109.44,RUB,59,R5,14,2009-09
2009-06-03,2010-01-19,RU,PRD-9382,Kid's Parka,VO,CUST-10852,58.14,RUB,79,R3,33,2009-06
2010-07-14,2011-01-14,DE,PRD-9874,Men's Parka,VO,CUST-90577,245.56,EUR,60,R2,57,2010-07
2009-10-15,2011-10-27,RU,PRD-2708,Women's Parka,VO,CUST-96711,298.11,RUB,38,R1,5,2009-10
2011-01-18,2011-06-10,DE,PRD-5963,Men's Parka,VO,CUST-21946,495.32,EUR,2,R1,16,2011-01
2010-01-15,2011-11-26,DE,PRD-3846,Winter Coat,VO,CUST-40750,286.44,USD,65,R2,51,2010-01
2009-08-27,2009-12-31,IT,PRD-3720,Winter Coat,VO,CUST-66708,367.31,USD,8,R5,30,2009-08
2010-11-18,2011-01-31,ES,PRD-7079,Winter Coat,VO,CUST-65863,334.32,RUB,11,R1,74,2010-11
2010-08-22,2010-09-06,DE,PRD-9863,Men's Parka,VO,CUST-19263,445.64,EUR,42,R1,15,2010-08
2009-10-23,2010-12-15,ES,PRD-9394,Women's Parka,VO,CUST-17942,269.22,USD,55,R2,23,2009-10
2009-01-21,2010-02-07,DE,PRD-6231,Women's Parka,VO,CUST-10542,129.42,EUR,41,R2,51,2009-01
2010-01-22,2010-08-17,DE,PRD-9351,Men's Parka,VO,CUST-90822,156.38,EUR,3,R1,77,2010-01
2009-04-21,2011-05-18,IT,PRD-6352,Men's Parka,VO,CUST-73046,211.43,RUB,11,R5,58,2009-04
2010-03-21,2010-07-27,FR,PRD-2805,Women's Parka,VO,CUST-77642,135.37,USD,60,R2,27,2010-03
2009-09-29,2010-05-12,DE,PRD-2559,Men's Parka,VO,CUST-95444,406.4,USD,10,R2,75,2009-09
2009-04-25,2011-05-04,FR,PRD-3041,Kid's Parka,VO,CUST-24495,216.32,EUR,12,R2,44,2009-04
2010-01-30,2011-08-04,RU,PRD-3464,Women's Parka,VO,CUST-79398,221.34,USD,68,R1,77,2010-01
2009-02-02,2010-12-02,ES,PRD-1456,Kid's Parka,VO,CUST-70624,275.22,EUR,1,R4,51,2009-02
2009-05-03,2011-08-25,RU,PRD-7167,Kid's Parka,VO,CUST-72841,179.33,RUB,40,R2,89,2009-05
2009-04-25,2009-11-17,DE,PRD-6925,Men's Parka,VO,CUST-44300,106.33,RUB,39,R2,63,2009-04
2010-03-21,2011-01-19,IT,PRD-9996,Kid's Parka,VO,CUST-73718,380.66,RUB,16,R1,67,2010-03
2010-06-12,2010-06-22,RU,PRD-2724,Women's Parka,VO,CUST-99307,315.99,GBP,99,R1,10,2010-06
2009-01-26,2010-02-22,FR,PRD-5208,Women's Parka,VO,CUST-21473,135.93,EUR,25,R5,13,2009-01
2010-05-31,2011-09-03,RU,PRD-7183,Women's Parka,VO,CUST-63902,77.83,RUB,28,R3,64,2010-05
2010-12-16,2011-09-16,DE,PRD-6626,Men's Parka,VO,CUST-63542,292.09,RUB,43,R5,15,2010-12
2009-05-12,2011-06-03,FR,PRD-1525,Women's Parka,VO,CUST-18743,349.91,EUR,7,R3,37,2009-05
2009-10-05,2010-04-25,IT,PRD-4750,Men's Parka,VO,CUST-40085,155.1,USD,80,R4,67,2009-10
2009-04-24,2011-10-17,ES,PRD-8827,Men's Parka,VO,CUST-98740,226.14,EUR,81,R1,89,2009-04
2009-01-12,2010-12-31,FR,PRD-9797,Winter Coat,VO,CUST-21149,445.96,EUR,29,R4,81,2009-01
2010-03-29,2011-10-17,RU,PRD-5310,Men's Parka,VO,CUST-15859,277.48,RUB,75,R5,82,2010-03
2009-03-23,2009-08-13,IT,PRD-6430,Men's Parka,VO,CUST-54935,436.41,EUR,82,R1,83,2009-03
2011-06-07,2011-12-06,FR,PRD-2075,Men's Parka,VO,CUST-24698,295.87,USD,76,R4,62,2011-06
2009-04-27,2009-07-13,IT,PRD-6183,Women's Parka,VO,CUST-47447,324.8,RUB,84,R4,77,2009-04
2010-02-11,2011-02-10,RU,PRD-5840,Women's Parka,VO,CUST-42472,311.84,GBP,63,R4,64,2010-02
2010-05-07,2011-12-10,RU,PRD-5116,Kid's Parka,VO,CUST-17857,111.31,RUB,11,R4,70,2010-05
2009-06-10,2009-07-13,IT,PRD-5033,Kid's Parka,VO,CUST-82110,72.27,EUR,1,R1,33,2009-06
2010-08-25,2011-04-12,RU,PRD-5378,Winter Coat,VO,CUST-26122,373.18,USD,28,R2,76,2010-08
2011-01-31,2011-10-26,FR,PRD-1596,Kid's Parka,VO,CUST-46627,322.67,USD,46,R2,7,2011-01
2009-09-10,2011-06-22,IT,PRD-5773,Women's Parka,VO,CUST-79551,206.84,RUB,82,R3,83,2009-09
2010-07-10,2011-09-29,ES,PRD-9534,Women's Parka,VO,CUST-72095,314.57,USD,3,R5,8,2010-07
2009-08-28,2010-10-22,DE,PRD-9724,Winter Coat,VO,CUST-98322,295.58,EUR,14,R5,39,2009-08
2009-01-14,2009-06-03,DE,PRD-8973,Winter Coat,VO,CUST-40232,381.18,USD,39,R2,27,2009-01
2010-05-21,2011-03-01,IT,PRD-3014,Kid's Parka,VO,CUST-86196,310.75,EUR,25,R1,87,2010-05
2009-07-01,2010-10-24,RU,PRD-9776,Kid's Parka,VO,CUST-97810,346.59,GBP,35,R5,78,2009-07
2010-05-30,2011-01-25,FR,PRD-5512,Kid's Parka,VO,CUST-36987,296.17,GBP,30,R3,4,2010-05
2010-01-17,2010-03-21,ES,PRD-6303,Men's Parka,VO,CUST-83551,121.39,EUR,40,R3,63,2010-01
2009-01-09,2011-10-27,FR,PRD-6356,Kid's Parka,VO,CUST-99146,435.41,RUB,84,R5,55,2009-01
2011-05-10,2011-09-29,RU,PRD-4679,Winter Coat,VO,CUST-87238,230.74,EUR,95,R1,9,2011-05
2010-08-30,2010-12-08,ES,PRD-1508,Men's Parka,VO,CUST-52269,143.07,EUR,11,R1,78,2010-08
2009-08-13,2010-01-09,DE,PRD-9274,Men's Parka,VO,CUST-94185,484.97,RUB,66,R1,62,2009-08
2010-03-02,2011-02-04,FR,PRD-8126,Men's Parka,VO,CUST-16543,343.84,RUB,39,R2,66,2010-03
2009-03-06,2009-10-03,FR,PRD-6561,Winter Coat,VO,CUST-66036,464.35,EUR,28,R5,10,2009-03
2010-12-06,2011-12-08,DE,PRD-7457,Winter Coat,VO,CUST-24805,160.45,RUB,64,R1,70,2010-12
2009-12-25,2011-05-16,FR,PRD-1305,Women's Parka,VO,CUST-25692,342.18,EUR,3,R4,21,2009-12
2009-02-06,2011-05-31,DE,PRD-1463,Women's Parka,VO,CUST-69912,244.56,EUR,84,R4,12,2009-02
2009-10-03,2011-12-28,IT,PRD-5092,Men's Parka,VO,CUST-99912,69.23,EUR,74,R3,5,2009-10
2009-11-08,2010-09-09,DE,PRD-8039,Winter Coat,VO,CUST-19540,263.51,USD,92,R4,38,2009-11
